Component,Target,rho,p,n
Quality & Reliability,score_mean,0.029926611034843648,0.21160813865830888,1744
Quality & Reliability,score_weighted,0.030801652159030975,0.19854863856369181,1744
Quality & Reliability,score_median,0.011408716091184608,0.6339918340265608,1744
Quality & Reliability,accept,0.021164722433749058,0.3770580085073658,1744
Quality & Reliability,cites,0.02861218929389869,0.2323731923333102,1744
Quality & Reliability,TNCSI,0.040641310740617394,0.08975054053048519,1744
Quality & Reliability,TNCSI_SP,0.05186290732108805,0.030329280696602148,1744
Accessibility & Understandability,score_mean,0.029367375454716946,0.22027294469560993,1744
Accessibility & Understandability,score_weighted,0.030315473566410466,0.20572995843269984,1744
Accessibility & Understandability,score_median,0.017424504271367717,0.46710213394839795,1744
Accessibility & Understandability,accept,0.03696206209112126,0.12283039767596445,1744
Accessibility & Understandability,cites,0.0091537760939131,0.7024562959523074,1744
Accessibility & Understandability,TNCSI,0.011270854271831563,0.638096293714677,1744
Accessibility & Understandability,TNCSI_SP,0.03831774810987245,0.10967929552644606,1744
Novelty & Engagement,score_mean,-0.009008181941205385,0.7069684709453807,1744
Novelty & Engagement,score_weighted,-0.009406345037852669,0.6946536917866202,1744
Novelty & Engagement,score_median,-0.013195243491718257,0.581854135387677,1744
Novelty & Engagement,accept,-0.05421469127155038,0.023567111455911966,1744
Novelty & Engagement,cites,-0.028591928226361543,0.23270420014513465,1744
Novelty & Engagement,TNCSI,-0.04056925939418087,0.09032143763645459,1744
Novelty & Engagement,TNCSI_SP,-0.06117867733771233,0.010604795825670536,1744
