Readability,Target,rho,p
n_sentences,score_mean,0.06684486204164045,0.005673809706152378
n_sentences,score_weighted,0.06724760191182338,0.005389812984955247
n_sentences,score_median,0.0650508022904176,0.007109707804115041
n_sentences,accept,0.06328005012862661,0.008838402608969509
n_sentences,cites,0.09195055081602148,0.00013966789662499797
n_sentences,TNCSI,0.06573916930019857,0.006524125295733493
n_sentences,TNCSI_SP,0.05383729850065525,0.025952197168352505
n_words,score_mean,0.03842249823089167,0.1121185567624449
n_words,score_weighted,0.03730941776551603,0.12290727087248753
n_words,score_median,0.03871244217228464,0.10943443857425503
n_words,accept,0.013263337741082275,0.5835195683408575
n_words,cites,0.05932177267442538,0.014121101275633255
n_words,TNCSI,0.05821337661271038,0.01602988326613347
n_words,TNCSI_SP,0.03463096286912062,0.15218219789607634
n_characters,score_mean,0.03687963156588693,0.12728362767394105
n_characters,score_weighted,0.03574329853615292,0.13943830623993095
n_characters,score_median,0.04120403582448835,0.0884088419683198
n_characters,accept,0.014957597706138302,0.5363828588009494
n_characters,cites,0.048698848174737734,0.043997614572475155
n_characters,TNCSI,0.04741411046940658,0.04988858921552054
n_characters,TNCSI_SP,0.021244798955653905,0.3798179562465258
n_syllables,score_mean,0.033703232026609756,0.16347303532132565
n_syllables,score_weighted,0.03220876086274556,0.182971080142026
n_syllables,score_median,0.0367474775907789,0.12865337776807376
n_syllables,accept,0.014156237329581324,0.5584379044950486
n_syllables,cites,0.03952683821187615,0.10216622203111353
n_syllables,TNCSI,0.04325174987009269,0.07367843763552254
n_syllables,TNCSI_SP,0.015877565248296227,0.5116151957221613
n_polysyllables,score_mean,0.021840373057600237,0.366601368421994
n_polysyllables,score_weighted,0.019826960751846822,0.4124394509846182
n_polysyllables,score_median,0.027203943866338808,0.2607347836923506
n_polysyllables,accept,0.005666814975811514,0.8148032850196412
n_polysyllables,cites,0.009205606931085514,0.7035648884651382
n_polysyllables,TNCSI,0.028630393640885852,0.2365510453508294
n_polysyllables,TNCSI_SP,-0.0037624792398062066,0.8764122623742894
ARI,score_mean,-0.04298743436252827,0.07545895550697054
ARI,score_weighted,-0.04489601716861257,0.06335833877856642
ARI,score_median,-0.03395184200891166,0.16038724672078844
ARI,accept,-0.05473445565909349,0.02356847996641192
ARI,cites,-0.07185093273582582,0.0029420296353629733
ARI,TNCSI,-0.04614242530225735,0.056356623971900915
ARI,TNCSI_SP,-0.060373335438249354,0.012498416179885258
SMOG,score_mean,-0.04897419101687847,0.04281451361076493
SMOG,score_weighted,-0.051728464287105425,0.03238895542035189
SMOG,score_median,-0.04117624172628525,0.08862400942713256
SMOG,accept,-0.06293525774219866,0.009215676254552644
SMOG,cites,-0.08813798470595757,0.00026203471230542186
SMOG,TNCSI,-0.04532042664346054,0.06089765407169619
SMOG,TNCSI_SP,-0.06525198492190479,0.00693387040590262
Flesch_Kincaid_Grade,score_mean,-0.046551912909685376,0.05420174129323476
Flesch_Kincaid_Grade,score_weighted,-0.04920182526584934,0.04185680584969756
Flesch_Kincaid_Grade,score_median,-0.038915592052172154,0.10758423354590144
Flesch_Kincaid_Grade,accept,-0.05881563326247663,0.014966351815323357
Flesch_Kincaid_Grade,cites,-0.09860522867491128,4.3942374694723355e-05
Flesch_Kincaid_Grade,TNCSI,-0.0622810355319871,0.009971198659933792
Flesch_Kincaid_Grade,TNCSI_SP,-0.07899641696127309,0.0010741446924590252
Flesch_Reading_Ease,score_mean,0.03596960086762782,0.13694906737511073
Flesch_Reading_Ease,score_weighted,0.03836650084416045,0.11264287291945561
Flesch_Reading_Ease,score_median,0.026697401042434128,0.26972014558016033
Flesch_Reading_Ease,accept,0.04002816605690379,0.09788640583205396
Flesch_Reading_Ease,cites,0.1094470520749526,5.691911125083397e-06
Flesch_Reading_Ease,TNCSI,0.07558938882148541,0.0017546834863474247
Flesch_Reading_Ease,TNCSI_SP,0.08948566863679713,0.00021036017513675025
Coleman_Liau,score_mean,-0.017001240517949295,0.48219275578684184
Coleman_Liau,score_weighted,-0.018038118128794647,0.4558798675469006
Coleman_Liau,score_median,-0.0002470821362841566,0.9918514306335087
Coleman_Liau,accept,-0.011045496752422534,0.647981182496621
Coleman_Liau,cites,-0.07276303955667857,0.002598915057015091
Coleman_Liau,TNCSI,-0.06536259991645549,0.006838862827011976
Coleman_Liau,TNCSI_SP,-0.0692778549690759,0.004144141198632185
Gunning_Fog,score_mean,-0.04776585354741808,0.04821350951657878
Gunning_Fog,score_weighted,-0.05050278018608487,0.03672436284816353
Gunning_Fog,score_median,-0.04032406232112858,0.09542829224524293
Gunning_Fog,accept,-0.059627821625891246,0.01363067414440145
Gunning_Fog,cites,-0.08911167622163164,0.00022364936176572464
Gunning_Fog,TNCSI,-0.04539709457884519,0.06046168801980309
Gunning_Fog,TNCSI_SP,-0.06670015525765598,0.005779099590070301
