Readability,Target,rho,p
n_sentences,score_mean,0.07321072925169224,0.00019220323617581578
n_sentences,score_weighted,0.07433116256723149,0.0001529211350984219
n_sentences,score_median,0.0696631812986821,0.00038831435642458685
n_sentences,accept,0.07457149287519131,0.00014554319907088108
n_sentences,cites,0.08327635581073425,2.2012891608445924e-05
n_sentences,TNCSI,0.0679807124251249,0.0005361521263254244
n_sentences,TNCSI_SP,0.06649331663372333,0.000708948647451217
n_words,score_mean,0.032575094948076304,0.09742798717815822
n_words,score_weighted,0.03278890653662575,0.09524875508870936
n_words,score_median,0.0306206009455052,0.11924321199705165
n_words,accept,0.02272473234600684,0.24764064622824694
n_words,cites,0.04515610751281895,0.021553284888254146
n_words,TNCSI,0.049581855596661346,0.011614151874842726
n_words,TNCSI_SP,0.04007240513225818,0.04142995854287416
n_characters,score_mean,0.01852007417090648,0.346115738663455
n_characters,score_weighted,0.018795260641855122,0.33899549104294335
n_characters,score_median,0.020420093206341028,0.2988852497620435
n_characters,accept,0.017844752607633126,0.36398929346341435
n_characters,cites,0.012472011514101279,0.5257908332772556
n_characters,TNCSI,0.018910335204655133,0.3360460750289419
n_characters,TNCSI_SP,0.02013441352183282,0.3056980319849183
n_syllables,score_mean,0.015803789638456304,0.4214263811989658
n_syllables,score_weighted,0.015919108189666718,0.4180458466545831
n_syllables,score_median,0.0166903863928768,0.39584960068723973
n_syllables,accept,0.01609416105457438,0.4129448345252238
n_syllables,cites,0.005124884657904587,0.7943303013312885
n_syllables,TNCSI,0.014569119035020974,0.45861241739001357
n_syllables,TNCSI_SP,0.016508645515850653,0.4010147323643195
n_polysyllables,score_mean,-0.01101320220182424,0.5753220345445498
n_polysyllables,score_weighted,-0.011283983843684203,0.5659637119451802
n_polysyllables,score_median,-0.006671242220510794,0.7343438016465578
n_polysyllables,accept,-0.0035814175406501452,0.8554428392564494
n_polysyllables,cites,-0.043689507977514294,0.02618637373746787
n_polysyllables,TNCSI,-0.0224634410743758,0.25312050621130977
n_polysyllables,TNCSI_SP,-0.006972627909028022,0.7228261219303367
ARI,score_mean,-0.07775854714896398,7.451789836691973e-05
ARI,score_weighted,-0.0792941847398601,5.348377905714345e-05
ARI,score_median,-0.07128453072646797,0.0002826717282529257
ARI,accept,-0.07177260490349241,0.0002565749201684652
ARI,cites,-0.12236857051286866,4.1554546900685497e-10
ARI,TNCSI,-0.09751252522215295,6.624219717992385e-07
ARI,TNCSI_SP,-0.07840884659666932,6.480056308528203e-05
SMOG,score_mean,-0.08157402435956196,3.233116866918102e-05
SMOG,score_weighted,-0.08346576216267564,2.1081694617876917e-05
SMOG,score_median,-0.07438452892125959,0.000151253064860939
SMOG,accept,-0.07691858577468424,8.911638554933346e-05
SMOG,cites,-0.1303660902891502,2.7413918303692566e-11
SMOG,TNCSI,-0.09361356379316882,1.8207198489932245e-06
SMOG,TNCSI_SP,-0.07437239964024984,0.0001516306792069003
Flesch_Kincaid_Grade,score_mean,-0.08194657206264139,2.9741193290358585e-05
Flesch_Kincaid_Grade,score_weighted,-0.08359597509536618,2.0463389046165123e-05
Flesch_Kincaid_Grade,score_median,-0.07603924934657665,0.00010726867348523109
Flesch_Kincaid_Grade,accept,-0.07542741061401044,0.00012189855763766324
Flesch_Kincaid_Grade,cites,-0.14328904654311825,2.3608637349555747e-13
Flesch_Kincaid_Grade,TNCSI,-0.11229806321741757,1.0016282120332072e-08
Flesch_Kincaid_Grade,TNCSI_SP,-0.09001401718336882,4.472941776105335e-06
Flesch_Reading_Ease,score_mean,0.08012984855316285,4.4540590245264154e-05
Flesch_Reading_Ease,score_weighted,0.0811348689555943,3.5659261234579215e-05
Flesch_Reading_Ease,score_median,0.07214756867728436,0.00023807857219236127
Flesch_Reading_Ease,accept,0.06206048795815602,0.001578197964020711
Flesch_Reading_Ease,cites,0.16736458558779718,9.999054332546426e-18
Flesch_Reading_Ease,TNCSI,0.13784183577620485,1.8503501595796693e-12
Flesch_Reading_Ease,TNCSI_SP,0.09815638351159899,5.584539119292787e-07
Coleman_Liau,score_mean,-0.06677345695766661,0.0006728917199977315
Coleman_Liau,score_weighted,-0.06740716053192172,0.0005975219827340043
Coleman_Liau,score_median,-0.05307475050676835,0.006898954436665425
Coleman_Liau,accept,-0.04020233369225908,0.040774254637775904
Coleman_Liau,cites,-0.1454016628078563,1.0396612540469031e-13
Coleman_Liau,TNCSI,-0.1319517347081871,1.5670827122763133e-11
Coleman_Liau,TNCSI_SP,-0.08364767264086247,2.022272567159291e-05
Gunning_Fog,score_mean,-0.08006531460056339,4.517726681711207e-05
Gunning_Fog,score_weighted,-0.08172154725841012,3.128095813015745e-05
Gunning_Fog,score_median,-0.07337516071496092,0.000185897677236411
Gunning_Fog,accept,-0.07362958972023857,0.00017652267712577817
Gunning_Fog,cites,-0.1352041090550299,4.872631796121777e-12
Gunning_Fog,TNCSI,-0.09841199445224895,5.217015965904983e-07
Gunning_Fog,TNCSI_SP,-0.07656180690924552,9.610082397694466e-05
