Item_No,Item,rho,p
1,Engaging,0.16100098849671213,4.3893026343191966e-13
27,Exciting,0.13594800780625121,1.0322736500664118e-09
8,Persuasive,0.13390065127278547,1.8374106080941182e-09
3,Rigorous,0.12472583490191046,2.1899118006927635e-08
19,Impactful,0.12468085611010546,2.2157381201319386e-08
21,Well-sourced,0.12330307884310841,3.166806715496677e-08
10,Insightful,0.11917839118304108,9.014341621978918e-08
16,Original,0.10301666979776433,3.903564706034886e-06
4,Innovative,0.09208500316444923,3.717713908122596e-05
9,Comprehensive,0.0912305524090224,4.3901271005237205e-05
13,Replicable,0.09086563068559875,4.7111155270869394e-05
11,Relevant,0.08831025509998075,7.665839071171733e-05
22,Technical,0.07788380660666148,0.0004899556557268704
18,Authoritative,0.0758141143466427,0.0006906228285712268
58,Well written,0.07542474039711981,0.000736020780841955
30,To the point,0.07371142946273397,0.0009706351294176327
5,Accessible,0.0674583530539808,0.0025412851728084294
17,Balanced,0.06706822698978929,0.002691950370919878
56,Easy to understand,0.06475295783129831,0.0037666503778159026
59,Empirical,0.06193859902002878,0.00559003416104495
23,Provocative,0.05473851943037488,0.014353758275635595
7,Concise,0.05347765521766175,0.016765526677228842
6,Methodical,0.04090488443180425,0.06740802088971616
20,Interdisciplinary,0.04020657317415227,0.07222529369748883
54,Speculation-driven,0.03337840521680734,0.13564404534502492
32,Uncontroversial,0.03268162114834039,0.1440036256202903
31,Disengaging,0.0315136981629311,0.15889306410547907
55,Unethical,0.03081100440795314,0.16839616478412292
28,Not well written,0.029139717088376628,0.19270122869746203
60,Circumlocutory,0.028292968963992037,0.2059565941967895
45,Incoherent,0.02789191810881961,0.21246085322955668
44,Unstructured,0.02737782302279592,0.22101357113481318
35,Inaccessible,0.027327704053514316,0.22186038201038683
57,Dull,0.026501629911953813,0.236153477258232
36,Haphazard,0.026228055404777156,0.24102740293742575
38,Unconvincing,0.026063434119178948,0.24399413662219066
53,Unprovocative,0.02539477629147585,0.2563074611287355
51,Poorly-sourced,0.025382273207124047,0.2565417405285711
26,Difficult to understand,0.025007485743728054,0.26363346045225494
41,Irrelevant,0.024810430144321733,0.267415859436521
43,Non-replicable,0.023311642322359213,0.2974032570478362
40,Uninsightful,0.02255075263182235,0.3134554234034044
24,Hypothesis-driven,0.021270540737491246,0.34172604066348666
14,Structured,0.021167057320174886,0.34408036168176614
42,Subjective,0.020908239391920175,0.35001382543482895
48,Unreliable,0.020736732685659287,0.35398117658535133
37,Verbose,0.020408276192502267,0.36165804206494856
49,Inconsequential,0.019974328506774695,0.37195907329368993
33,Lax,0.01838512710681283,0.41121162292169977
12,Objective,0.018325083185043424,0.4127413092954172
47,Unbalanced,0.018211217480928847,0.41565140255568933
46,Derivative,0.017539786155891933,0.43305595668405117
15,Coherent,0.01618891555321533,0.4693204890625685
2,Controversial,0.016094384206010132,0.4719195357646164
52,Nontechnical,0.005828476896106885,0.7944806870131067
34,Conventional,0.0017677747784582076,0.9370263170040275
50,Narrow,-0.0019218372491141853,0.9315510615786793
39,Superficial,-0.00654559215296766,0.7698677370524203
25,Ethical,-0.01518970043364529,0.4971894822717068
29,Theoretical,-0.03146142247915113,0.15958576041949607
