Item_No,Item,rho,p
34,34. Exciting,0.11886654344285255,7.127212926049317e-11
60,60. Engaging,0.11881727672626378,7.257609312661885e-11
40,40. Well-sourced,0.10082711257689474,3.327934942224471e-08
38,38. Provocative,0.09099708121500365,6.280195467966365e-07
42,42. Impactful,0.08779108521835093,1.5385454071782302e-06
5,5. Easy to understand,0.08268012309951803,6.029018512542722e-06
31,31. To the point,0.0825384360683905,6.254818298695736e-06
3,3. Well written,0.06884491014198126,0.00016579344303880306
50,50. Relevant,0.06602426819851197,0.00030444389814686845
53,53. Persuasive,0.06331173234599347,0.0005345654238634317
45,45. Original,0.05864096653512739,0.0013418000445604191
51,51. Insightful,0.05831610743261991,0.001427212153623969
59,59. Controversial,0.057827774691144355,0.0015650650915340534
7,7. Speculation-driven,0.05170051863987254,0.004701673213834792
37,37. Hypothesis-driven,0.0509886349858028,0.0053064244143848464
55,55. Methodical,0.04647924690032194,0.011054011826753975
52,52. Comprehensive,0.0458390341883998,0.01221230053917914
58,58. Rigorous,0.040894067054498495,0.025392686594593653
56,56. Accessible,0.0401239857895639,0.028289593974784963
2,2. Empirical,0.03960214719079779,0.030410685170440804
43,43. Authoritative,0.03923437251640011,0.03198634646467868
47,47. Structured,0.03717911396050207,0.04213753270545077
54,54. Concise,0.03694398062562775,0.04345621241117571
39,39. Technical,0.03564233921492403,0.05140219395265768
48,48. Replicable,0.03508501422166553,0.055158445204323565
46,46. Coherent,0.034165423417506585,0.06185487382110476
10,10. Poorly-sourced,0.03212358283732761,0.07914358337889643
8,8. Unprovocative,0.029982712624538648,0.10129332495765495
57,57. Innovative,0.02401368829968666,0.18942208367681074
44,44. Balanced,0.016338504291133208,0.3719690836671037
9,9. Nontechnical,0.006332765911934755,0.72932461362972
4,4. Dull,0.0061852263297577145,0.7353915784063254
6,6. Unethical,0.005599255027971687,0.7596471482434329
13,13. Unreliable,0.0021922934103087016,0.9046523057668687
20,20. Irrelevant,0.0011381197161153007,0.9504142545210363
33,33. Not well written,-0.0006555891172297718,0.9714249160880404
41,41. Interdisciplinary,-0.0016808472740465917,0.9268242847561885
11,11. Narrow,-0.0022796376436978686,0.9008727314790812
36,36. Ethical,-0.004063616787700068,0.8242859842529893
16,16. Incoherent,-0.005319862366613317,0.7712976772911698
14,14. Unbalanced,-0.007698847874321079,0.6739966554197958
19,19. Subjective,-0.012038655201914725,0.5106584928383706
18,18. Non-replicable,-0.013036881478716202,0.4762406721882654
21,21. Uninsightful,-0.015928776279201785,0.3840822598127137
12,12. Inconsequential,-0.016022741968940428,0.3812831541465109
49,49. Objective,-0.018791464444287597,0.3044905377271235
23,23. Unconvincing,-0.022681024261703337,0.21518094476994465
25,25. Haphazard,-0.02464071844907584,0.1781198475267313
26,26. Inaccessible,-0.025522182749328055,0.16309053528065912
17,17. Unstructured,-0.027256535977137356,0.1363382617144149
24,24. Verbose,-0.02830378132265555,0.12190645638563676
15,15. Derivative,-0.03387370717863479,0.06411469259620443
22,22. Superficial,-0.0381748823124745,0.03692197235651956
28,28. Lax,-0.04859042952522687,0.007894776543300125
27,27. Conventional,-0.04994241899072767,0.006322985085532786
30,30. Disengaging,-0.06097717729948072,0.0008533625283664308
32,32. Theoretical,-0.061711223294774305,0.0007378845896926343
29,29. Uncontroversial,-0.06304546539589517,0.000564299037930676
35,35. Difficult to understand,-0.06644349627957843,0.0002785513001541224
1,1. Circumlocutory,-0.10620533075894367,5.902545026153865e-09
