Readability,Target,rho,p
n_sentences,score_mean,0.07456411230517453,0.00015883595266234326
n_sentences,score_weighted,0.07556771304489722,0.00012928789799289864
n_sentences,score_median,0.06994999436237531,0.00039631794668855885
n_sentences,accept,0.0746794872201983,0.00015514128160691395
n_sentences,cites,0.07999186687229547,5.0648693942063006e-05
n_sentences,TNCSI,0.06552652913381131,0.0009066315928959933
n_sentences,TNCSI_SP,0.06584050607942739,0.0008562600767089848
n_words,score_mean,0.035443616950687235,0.07291554951176779
n_words,score_weighted,0.03555589219200444,0.07201182029049821
n_words,score_median,0.031873247573768616,0.10682923790151774
n_words,accept,0.023485855215283135,0.234787546721161
n_words,cites,0.04241376705860824,0.0318472370717507
n_words,TNCSI,0.047975314574853545,0.01517953316551291
n_words,TNCSI_SP,0.04049019510073163,0.04047191698769609
n_characters,score_mean,0.0213377876333086,0.28039933493673125
n_characters,score_weighted,0.02148639422483078,0.2770624209863976
n_characters,score_median,0.021885989425172177,0.2682241726710089
n_characters,accept,0.018905801452929753,0.3388845823384763
n_characters,cites,0.010402839468733714,0.5987446088787285
n_characters,TNCSI,0.017961367273170648,0.36356748366176517
n_characters,TNCSI_SP,0.021406577547082823,0.2788513025303264
n_syllables,score_mean,0.0189864611712495,0.33682753147399147
n_syllables,score_weighted,0.01896207680399654,0.33744855376253213
n_syllables,score_median,0.01873272501294125,0.3433256504154423
n_syllables,accept,0.017714607941430253,0.3701973083690585
n_syllables,cites,0.0035847531531074507,0.8561138999659216
n_syllables,TNCSI,0.014214892198073953,0.47211099437993853
n_syllables,TNCSI_SP,0.01823203392462125,0.35638127990405355
n_polysyllables,score_mean,-0.00744634184251903,0.7064313185158678
n_polysyllables,score_weighted,-0.007939896477535109,0.6879643428835207
n_polysyllables,score_median,-0.004005318005634872,0.839450600426658
n_polysyllables,accept,-0.0013909585351032665,0.9439095417775111
n_polysyllables,cites,-0.04280119699680419,0.03031528926945885
n_polysyllables,TNCSI,-0.02033110872774036,0.3037209591567873
n_polysyllables,TNCSI_SP,-0.003275524682879467,0.8684073839973145
ARI,score_mean,-0.07764839653280428,8.371044132306424e-05
ARI,score_weighted,-0.07920340454175043,6.006865862437629e-05
ARI,score_median,-0.0707000497902978,0.0003428008818139281
ARI,accept,-0.07099066094015637,0.00032394435217365526
ARI,cites,-0.1198417924901329,1.1741946990614605e-09
ARI,TNCSI,-0.09541474100919656,1.316337141316399e-06
ARI,TNCSI_SP,-0.07574505923801714,0.00012463760115902887
SMOG,score_mean,-0.08011875057736313,4.9270177605766466e-05
SMOG,score_weighted,-0.08207826772259702,3.201064113290252e-05
SMOG,score_median,-0.07272705759761323,0.00023002558982610185
SMOG,accept,-0.0753027200216382,0.0001365419182243759
SMOG,cites,-0.1262442679088943,1.442790958799415e-10
SMOG,TNCSI,-0.089697609664993,5.461888567002381e-06
SMOG,TNCSI_SP,-0.06972045882872366,0.0004141942104665312
Flesch_Kincaid_Grade,score_mean,-0.08171475473015478,3.470189706785156e-05
Flesch_Kincaid_Grade,score_weighted,-0.08342297966377996,2.367867493229527e-05
Flesch_Kincaid_Grade,score_median,-0.07516170818872127,0.00014055656634469392
Flesch_Kincaid_Grade,accept,-0.07435517568424764,0.00016573827669697807
Flesch_Kincaid_Grade,cites,-0.14033325665984875,9.777047836879693e-13
Flesch_Kincaid_Grade,TNCSI,-0.1095217030181177,2.7522714921933532e-08
Flesch_Kincaid_Grade,TNCSI_SP,-0.08653385976538615,1.1585254434124579e-05
Flesch_Reading_Ease,score_mean,0.08005236702437508,4.998690006670813e-05
Flesch_Reading_Ease,score_weighted,0.08119871352142997,3.889344898041441e-05
Flesch_Reading_Ease,score_median,0.07072149618155225,0.000341374983679231
Flesch_Reading_Ease,accept,0.061291368405271274,0.0019148279384349602
Flesch_Reading_Ease,cites,0.16400720846171535,6.690945854633207e-17
Flesch_Reading_Ease,TNCSI,0.13486845901085456,7.221758669684788e-12
Flesch_Reading_Ease,TNCSI_SP,0.09439806750018223,1.7056555480541014e-06
Coleman_Liau,score_mean,-0.06767746694740344,0.0006099173271141807
Coleman_Liau,score_weighted,-0.06846687366396154,0.0005258433572245148
Coleman_Liau,score_median,-0.052637988030043256,0.007713457243717213
Coleman_Liau,accept,-0.04101696916507948,0.037932989168222866
Coleman_Liau,cites,-0.1432807193097555,3.217008393729035e-13
Coleman_Liau,TNCSI,-0.13050107356111945,3.372298167419411e-11
Coleman_Liau,TNCSI_SP,-0.08202536926379952,3.238956037833245e-05
Gunning_Fog,score_mean,-0.0790596010034359,6.195644264918357e-05
Gunning_Fog,score_weighted,-0.08079752363662102,4.247938975442118e-05
Gunning_Fog,score_median,-0.07200678721554746,0.0002653669434398205
Gunning_Fog,accept,-0.07237642965911688,0.00024663886008498065
Gunning_Fog,cites,-0.1312097669694033,2.6351892680653052e-11
Gunning_Fog,TNCSI,-0.09454713601419434,1.6423432322399374e-06
Gunning_Fog,TNCSI_SP,-0.07205750635914993,0.0002627206222584054
