Item_No,Item,rho,p
1,1. Insightful,0.13495650875359977,1.3922702896863669e-09
60,60. Exciting,0.12077035318167582,6.136938003510037e-08
3,3. Well-sourced,0.12065735141902674,6.314422662768316e-08
29,29. Exciting,0.11755478671307104,1.3674208788749017e-07
17,17. Provocative,0.09882643713028724,9.621255381849292e-06
22,22. Impactful,0.09319340814258574,3.017695991575044e-05
13,13. Circumlocutory,0.09226756266092757,3.619758539211253e-05
11,11. Innovative,0.08877632112239353,7.08014264343639e-05
55,55. Unethical,0.08343439047423822,0.0001887542755962181
2,2. Haphazard,0.0804080929783515,0.00032099664064266645
56,56. Persuasive,0.08025004656629531,0.00032986242845855655
37,37. Authoritative,0.08020438693445799,0.0003324660740761202
34,34. Hypothesis-driven,0.08007116417856912,0.00034017307340101447
24,24. Unstructured,0.0792213947297962,0.00039339985545604146
41,41. Original,0.07810884871745212,0.0004748763213733563
25,25. Engaging,0.07785326012345577,0.0004956950488142115
33,33. Well written,0.0776229438300107,0.000515180624341849
15,15. Dull,0.07743814187119573,0.0005313289039505092
46,46. To the point,0.07668788797457246,0.0006018502013346228
35,35. Inconsequential,0.0765554931438531,0.0006151642224320876
36,36. Accessible,0.0755402529153926,0.0007267349940378598
30,30. Speculation-driven,0.07467018302808556,0.0008370087215034733
57,57. Incoherent,0.07423646011198537,0.0008975942629885978
40,40. Easy to understand,0.07349504402241976,0.001010649470069457
44,44. Verbose,0.07286107103246817,0.0011176203895465625
8,8. Ethical,0.07258089071193882,0.001168150186230146
42,42. Unbalanced,0.07069044524396942,0.0015681325535578487
49,49. Difficult to understand,0.06912899500652739,0.001989724398252956
26,26. Narrow,0.06868816379723922,0.0021263044623539913
50,50. Irrelevant,0.06865148798960448,0.002138046011566805
21,21. Poorly-sourced,0.06797637842423183,0.002365066909514586
43,43. Comprehensive,0.0678500694627821,0.002409914468649214
47,47. Unprovocative,0.06774847453448091,0.0024465499619759734
39,39. Interdisciplinary,0.0673571740217161,0.0025924624111419775
28,28. Unconvincing,0.06662296771852741,0.0028878849093436133
16,16. Replicable,0.06651480017475432,0.0029339144010913152
38,38. Not well written,0.06632870991417848,0.0030146712224449652
18,18. Inaccessible,0.06560216390870319,0.003349735938911212
19,19. Empirical,0.06437772466733832,0.00399184840250179
58,58. Uninsightful,0.06411493665930124,0.004143441275822828
23,23. Nontechnical,0.06316310782422893,0.004737205016309535
51,51. Controversial,0.0630493700275333,0.004813077926325369
32,32. Lax,0.061997413993888174,0.005568657055377602
52,52. Non-replicable,0.059830780777542406,0.007470726146515145
7,7. Superficial,0.059156130548990674,0.008171963053803704
10,10. Unreliable,0.055863352306585165,0.01250995444621109
14,14. Rigorous,0.053254243037469104,0.0172839666794884
4,4. Disengaging,0.05255358310718407,0.01881149194070458
31,31. Relevant,0.046352877363351364,0.03828933038176746
27,27. Methodical,0.04278870078876191,0.055838915440022605
12,12. Subjective,0.04217252984121238,0.059466513527659054
54,54. Derivative,0.041500095407218794,0.06364613886865411
48,48. Structured,0.04128311583669171,0.06504547914932969
6,6. Balanced,0.03828429602732555,0.0871132851668062
5,5. Technical,0.03747766465554989,0.09398253369849459
45,45. Conventional,0.036116496234628793,0.10655188444754284
9,9. Concise,0.03501557361047323,0.11766237107798544
20,20. Coherent,0.03313914667434704,0.1386688891059373
53,53. Objective,0.03220620122980259,0.15013432783995734
59,59. Theoretical,0.03140498863533389,0.1605455826431768
