Item_No,Item,rho,p
24,Hypothesis-driven,0.0908897397233183,5.450916446834961e-07
46,Derivative,0.0812186304272179,7.648725075855938e-06
36,Haphazard,0.08040246698998246,9.437569553846499e-06
2,Controversial,0.07972933780503326,1.1207027563120314e-05
60,Circumlocutory,0.0794680220978521,1.1975829351666964e-05
40,Uninsightful,0.07878910528188106,1.4215399834225045e-05
51,Poorly-sourced,0.07793619972310172,1.7597616299153774e-05
44,Unstructured,0.0764865951277586,2.5168509004914508e-05
45,Incoherent,0.07638904238604223,2.5776196677694183e-05
37,Verbose,0.075889438608339,2.9113348293751523e-05
43,Non-replicable,0.07537521210572568,3.297459215634516e-05
32,Uncontroversial,0.07525083460650642,3.3979023172212183e-05
48,Unreliable,0.07524758706043072,3.4005634388392136e-05
57,Dull,0.07499344682153855,3.615059737008409e-05
31,Disengaging,0.0748901043198348,3.705902445416954e-05
47,Unbalanced,0.07477137445843166,3.8129448571984537e-05
53,Unprovocative,0.07414775349740854,4.4250615356963835e-05
55,Unethical,0.07324299332359353,5.4808122665651516e-05
50,Narrow,0.07321243673517576,5.520330635909856e-05
52,Nontechnical,0.0727655668206468,6.129985708929577e-05
54,Speculation-driven,0.0723746118472347,6.715102769157105e-05
34,Conventional,0.0723391102033495,6.7707750187907e-05
42,Subjective,0.0721419710434914,7.087948323939205e-05
41,Irrelevant,0.07165369235975662,7.93509560091736e-05
49,Inconsequential,0.07153500238582017,8.15501692280553e-05
39,Superficial,0.07147966912500232,8.259500762232984e-05
35,Inaccessible,0.07105169131717905,9.111420747568253e-05
38,Unconvincing,0.07016851427071094,0.00011138501372062822
28,Not well written,0.0694380384763627,0.0001312911793797632
33,Lax,0.06509107788403246,0.0003382343242661807
26,Difficult to understand,0.058978210781836536,0.0011667094916318432
59,Empirical,0.03404304566072056,0.06105938976382914
23,Provocative,0.01593672337707941,0.3806779152139479
19,Impactful,-0.010354889733131844,0.5689617323104805
3,Rigorous,-0.010624857681962566,0.5589297268036191
9,Comprehensive,-0.01676455334177558,0.356428726193441
5,Accessible,-0.02087800852187085,0.25075786093007135
11,Relevant,-0.021361253974117745,0.23995465418309292
7,Concise,-0.02243662342497728,0.21710170072306276
1,Engaging,-0.027410130565672375,0.13156346279828027
27,Exciting,-0.028532387238764684,0.11647780862195076
10,Insightful,-0.03137325824289986,0.08433001925483835
21,Well-sourced,-0.03764096185561277,0.03834403742720527
17,Balanced,-0.04757504895458784,0.008836220265123769
6,Methodical,-0.048170343564744623,0.008022370453279814
30,To the point,-0.049418934108872756,0.006529614794160973
20,Interdisciplinary,-0.05278590110257398,0.0036667840335195706
29,Theoretical,-0.05291304420412351,0.003585501814056961
4,Innovative,-0.053867727936931266,0.0030256214808570786
22,Technical,-0.05456457977582591,0.002668606348196765
15,Coherent,-0.05599510028585224,0.002053362872141582
58,Well written,-0.056321100713726514,0.00193274108109071
13,Replicable,-0.056418760345666966,0.001897893307675198
8,Persuasive,-0.0578862912785214,0.0014391523927218288
14,Structured,-0.060330383330062055,0.0008954430114788674
56,Easy to understand,-0.06041777458001595,0.0008800997557348519
18,Authoritative,-0.06479101248938679,0.00036033610379982865
16,Original,-0.06924758690400504,0.00013700683832536712
12,Objective,-0.08896626890631558,9.425221960308511e-07
25,Ethical,-0.10923571317471091,1.6754628290207738e-09
