Readability,Target,rho,p
n_sentences,score_mean,0.06324982312165643,0.009072258777264497
n_sentences,score_weighted,0.06379165451468717,0.00849544967644927
n_sentences,score_median,0.06426431925683397,0.00801927049445878
n_sentences,accept,0.06316411766429593,0.00916662930242738
n_sentences,cites,0.0926523784357257,0.0001298708495724339
n_sentences,TNCSI,0.07027420612594705,0.0037341667808244157
n_sentences,TNCSI_SP,0.05560035205508842,0.021835129642678378
n_words,score_mean,0.03382535524968257,0.163185154388199
n_words,score_weighted,0.03312095927836126,0.1721323428767838
n_words,score_median,0.03498057906592564,0.1492766638938237
n_words,accept,0.013401481595864824,0.5807166446898772
n_words,cites,0.061635456515121444,0.011003388040704132
n_words,TNCSI,0.06327023228178967,0.009049914349534005
n_words,TNCSI_SP,0.037108833128322055,0.12604440935022002
n_characters,score_mean,0.03144545970795273,0.1948797337124519
n_characters,score_weighted,0.0307023743280931,0.20564518636389587
n_characters,score_median,0.036740724743661336,0.12984792641038959
n_characters,accept,0.013945772513932055,0.5654447207258775
n_characters,cites,0.049470672532249634,0.04134263764239823
n_characters,TNCSI,0.05014770362494744,0.03863704951490204
n_characters,TNCSI_SP,0.022577505239418035,0.35205935273527167
n_syllables,score_mean,0.027958786648646965,0.2491210382581325
n_syllables,score_weighted,0.0268644775367194,0.2681375006704156
n_syllables,score_median,0.03168284072224571,0.1915292830873509
n_syllables,accept,0.011992518551275741,0.6211198896516135
n_syllables,cites,0.03942219426842696,0.10409156093047384
n_syllables,TNCSI,0.04520023141276903,0.06235211187268102
n_syllables,TNCSI_SP,0.016643321246701995,0.4927342795606061
n_polysyllables,score_mean,0.018726277971320204,0.44021440818659696
n_polysyllables,score_weighted,0.0171543714835098,0.4795461051984813
n_polysyllables,score_median,0.024344187285770643,0.3156474757228865
n_polysyllables,accept,0.0048276179906027086,0.8422931598297294
n_polysyllables,cites,0.00907578268676465,0.708369578716652
n_polysyllables,TNCSI,0.028213379183786014,0.24483533367522947
n_polysyllables,TNCSI_SP,-0.0040969715063989155,0.8659157032108835
ARI,score_mean,-0.04298729678025086,0.07632007332691475
ARI,score_weighted,-0.04471195077581888,0.06523715229320913
ARI,score_median,-0.03660003829224697,0.13132487637823562
ARI,accept,-0.05876299994989274,0.01535541846892205
ARI,cites,-0.07523286147874278,0.0019030307887372107
ARI,TNCSI,-0.052202182356839134,0.03132895137706462
ARI,TNCSI_SP,-0.06345333670951997,0.008851633018996987
SMOG,score_mean,-0.047733913308641296,0.04902510435142544
SMOG,score_weighted,-0.050256551803117826,0.038216407802440316
SMOG,score_median,-0.04254633140405166,0.07938759931406075
SMOG,accept,-0.0650898648709067,0.007244573038542113
SMOG,cites,-0.09109608709573673,0.00016845561010741083
SMOG,TNCSI,-0.05144510343043602,0.03387092964339909
SMOG,TNCSI_SP,-0.06928108973846195,0.004253709472682683
Flesch_Kincaid_Grade,score_mean,-0.046372295196980544,0.05585519825170957
Flesch_Kincaid_Grade,score_weighted,-0.04882423393714727,0.044073907156269465
Flesch_Kincaid_Grade,score_median,-0.041637997014924946,0.0860220128473833
Flesch_Kincaid_Grade,accept,-0.06381084642471421,0.008475633562101506
Flesch_Kincaid_Grade,cites,-0.10292950869679182,2.106235611860861e-05
Flesch_Kincaid_Grade,TNCSI,-0.06929513703898177,0.004245925515442868
Flesch_Kincaid_Grade,TNCSI_SP,-0.08241866588328901,0.0006677257238449671
Flesch_Reading_Ease,score_mean,0.036306652075325865,0.13444672506433636
Flesch_Reading_Ease,score_weighted,0.03853606923562005,0.11211190669695466
Flesch_Reading_Ease,score_median,0.029676723790201084,0.2212042564444146
Flesch_Reading_Ease,accept,0.04492570866046371,0.06396088943523771
Flesch_Reading_Ease,cites,0.11498133975151041,1.9895151313223567e-06
Flesch_Reading_Ease,TNCSI,0.08336830436589958,0.0005777731670035704
Flesch_Reading_Ease,TNCSI_SP,0.09243962529219862,0.00013460420776746984
Coleman_Liau,score_mean,-0.01743090543579301,0.4724909026920676
Coleman_Liau,score_weighted,-0.01839173213008046,0.4484270080909205
Coleman_Liau,score_median,-0.0016413602404793776,0.9460680732026878
Coleman_Liau,accept,-0.01244428382000497,0.6080321710290449
Coleman_Liau,cites,-0.07639339802285039,0.0016160240926337411
Coleman_Liau,TNCSI,-0.07103752616765621,0.0033747750065504533
Coleman_Liau,TNCSI_SP,-0.0691632968635054,0.0043194919837212485
Gunning_Fog,score_mean,-0.045501840139813586,0.060623308556673784
Gunning_Fog,score_weighted,-0.048004691861493726,0.04775388485394644
Gunning_Fog,score_median,-0.04103703001683698,0.09065241581590038
Gunning_Fog,accept,-0.061223661874364385,0.011551018535221837
Gunning_Fog,cites,-0.0912226133366845,0.0001649551120161548
Gunning_Fog,TNCSI,-0.050845781660227164,0.036006274148241924
Gunning_Fog,TNCSI_SP,-0.07005650434232606,0.0038428543732788372
