Item_No,Item,rho,p
3,3. Well-sourced,0.09528765965303058,1.5088656119262497e-07
1,1. Insightful,0.09177954766363013,4.2523387372827874e-07
13,13. Circumlocutory,0.06730255950632875,0.00021145405529338638
42,42. Unbalanced,0.0650485222545292,0.0003428401845736125
24,24. Unstructured,0.063585658651916,0.00046545721793964974
35,35. Inconsequential,0.05976975049036642,0.0010037905912405965
17,17. Provocative,0.057532546943840385,0.001544827758046412
55,55. Unethical,0.05741994002283587,0.0015781202449282855
34,34. Hypothesis-driven,0.05729841209022455,0.0016147901101687856
15,15. Dull,0.05728536047778306,0.0016187745705056205
32,32. Lax,0.05728219858757678,0.0016197412078570307
57,57. Incoherent,0.056832619600019244,0.001762716828467127
60,60. Exciting,0.055768980555259924,0.0021483279665817866
30,30. Speculation-driven,0.055464053731887474,0.0022723426369590824
19,19. Empirical,0.05542197031889338,0.002289963637314656
50,50. Irrelevant,0.05424988399970529,0.002833909966482961
29,29. Exciting,0.05421958658647117,0.0028494177571663573
2,2. Haphazard,0.05381397293229641,0.0030646243626423837
44,44. Verbose,0.053784756647686345,0.003080683596559664
51,51. Controversial,0.05363124390445967,0.0031663317888992425
26,26. Narrow,0.053508796027058124,0.0032361973101583705
47,47. Unprovocative,0.05274409621742811,0.0037052096999188964
28,28. Unconvincing,0.052346359741083516,0.003972835077950479
49,49. Difficult to understand,0.052345299094231496,0.0039735716268460815
22,22. Impactful,0.0518709329701731,0.004315686614645894
7,7. Superficial,0.04881781199189798,0.007233142008344666
58,58. Uninsightful,0.048461626074521695,0.00766923373017481
37,37. Authoritative,0.04636706001011986,0.010743654206266887
38,38. Not well written,0.0461899963885793,0.011048023671691302
21,21. Poorly-sourced,0.04462153254897516,0.014096360718039196
8,8. Ethical,0.0442309518748985,0.014962313246526157
52,52. Non-replicable,0.04381313834270322,0.015940173855537858
33,33. Well written,0.04376850230040643,0.016047890812406023
18,18. Inaccessible,0.043439206839597094,0.01686251041884378
23,23. Nontechnical,0.042261154559793006,0.020081278754525214
4,4. Disengaging,0.03925141817315909,0.03084049193990627
46,46. To the point,0.03873333401054015,0.03312172773373077
14,14. Rigorous,0.037447380566443075,0.03941597419477713
56,56. Persuasive,0.03704495966151113,0.041583250484760775
11,11. Innovative,0.03508163185258039,0.053655767720739524
36,36. Accessible,0.03501026145623487,0.05414468835023312
25,25. Engaging,0.03487318030992731,0.05509418331077806
10,10. Unreliable,0.033352928516031985,0.0665847665311454
16,16. Replicable,0.030826891180994905,0.08998790238179212
40,40. Easy to understand,0.030686585294791697,0.09146093082898865
41,41. Original,0.02937645203125345,0.10616937969267373
12,12. Subjective,0.02737516411213151,0.13218457527836744
45,45. Conventional,0.026907843875014447,0.13891798557564183
43,43. Comprehensive,0.02674974538102289,0.14125476793416739
54,54. Derivative,0.026582977092543918,0.14375229599473288
39,39. Interdisciplinary,0.018369006584385478,0.31243297640609785
27,27. Methodical,0.017465680505262315,0.33683004609628564
59,59. Theoretical,0.012480114931481621,0.4925473740633002
9,9. Concise,0.01137575369619972,0.5316222462283899
48,48. Structured,0.011340432125981206,0.5328974312019319
31,31. Relevant,0.010815357978961423,0.5520342710497999
20,20. Coherent,0.010508760230613982,0.5633623886595354
53,53. Objective,0.010148249931214442,0.5768240926849155
5,5. Technical,0.007373172184276345,0.6851618835873494
6,6. Balanced,0.0015186617563017733,0.9334494184646671
